gobi,YR,NTP,NCC,CSD,Qaidam Basin,Qilian Piedmont
,,2006.8,,,377,
,,228.4,,,381,
,,441.4,,,388,
,,1878.4,,,367,
,,401.7,,,384,
,,2440.7,,,381,
,,1936.6,,,392,
,,1807.8,,,383,
,,1960.6,,,393,
,,1851.3,,,434,
,,2650.9,,,375,
,,1737.5,,,375,
,,434.3,,,377,
,,1745,,,376,
,,346.9,,,375,
,,210.4,,,368,
,,1699.6,,,383,
,,406.9,,,382,
,,1728.1,,,397,
,,1972.6,,,1880,
,,1874,,,398,
,,1722.3,,,410,
,,1822,,,383,
,,825.7,,,310,
,,1844.3,,,384,
,,2287.4,,,374,
,,2618.5,,,389,
,,2565.8,,,372,
,,405.9,,,381,
,,2529.9,,,380,
,,1976.1,,,375,
,,1737,,,381,
,,1983.4,,,374,
,,1796.9,,,385,
,,2180.3,,,369,
,,2460.2,,,343,
,,2162.5,,,370,
,,400.1,,,390,
,,253.6,,,371,
,,2678.5,,,373,
,,1685.8,,,222,
,,227.1,,,227,
,,440.8,,,380,
,,1842.4,,,386,
,,1917.8,,,437,
,,413.9,,,381,
,,392.2,,,368,
,,1818.5,,,370,
,,1820.8,,,226,
,,1743.9,,,363,
,,221.2,,,366,
,,245.3,,,367,
,,2613.8,,,379,
,,228.9,,,382,
,,284.2,,,360,
,,1509.9,,,461,
,,236.8,,,379,
,,1703.1,,,348,
,,1792.8,,,377,
,,1744.8,,,371,
,,1878.8,,,381,
,,2012.5,,,372,
,,1953.3,,,368,
,,432.3,,,386,
,,2135.3,,,364,
,,1891.8,,,2245,
,,2399.6,,,380,
,,440,,,363,
,,1840.5,,,366,
,,2557.2,,,359,
,,1248,,,355,
,,231.3,,,354,
,,1826,,,361,
,,247,,,356,
,,1847.9,,,340,
,,2504.6,,,350,
,,432.4,,,358,
,,2421.2,,,342,
,,2856.5,,,352,
,,2071.2,,,356,
,,1930.6,,,347,
,,1641.7,,,354,
,,434.2,,,352,
,,1908.5,,,349,
,,2141.1,,,346,
,,2021.4,,,369,
,,472.8,,,359,
,,2293.9,,,226,
,,767.2,,,378,
,,2072.6,,,373,
,,1753.4,,,365,
,,265.2,,,373,
,,416.9,,,369,
,,2050.8,,,361,
,,1628,,,361,
,,1693.9,,,370,
,,269.3,,,361,
,,2056.3,,,362,
,,1847.2,,,369,
,,1571.1,,,381,
,,2348.3,,,364,
,,478.1,,,372,
,,453.3,,,372,
,,1928.2,,,376,
,,2239.9,,,365,
,,1990.5,,,369,
,,2435,,,375,
,,2255.6,,,372,
,,1781.1,,,367,
,,2083,,,383,
,,1845.5,,,362,
,,3274.8,,,361,
,,224.3,,,361,
,,229.9,,,375,
,,234.2,,,370,
,,244.4,,,371,
,,268.3,,,361,
,,324.9,,,367,
,,326.9,,,356,
,,329.1,,,369,
,,338.6,,,364,
,,370.2,,,362,
,,403.6,,,368,
,,411.6,,,359,
,,413.3,,,362,
,,414.1,,,364,
,,415.3,,,360,
,,418.7,,,365,
,,423.2,,,357,
,,424.1,,,377,
,,440.6,,,370,
,,505.7,,,359,
,,1759.6,,,371,
,,1823.6,,,370,
,,1857.7,,,367,
,,403.5,,,360,
,,233,,,365,
,,416.3,,,369,
,,1724.7,,,361,
,,425.5,,,365,
,,318,,,353,
,,1659.2,,,364,
,,220.3,,,363,
,,2388.1,,,363,
,,219.3,,,364,
,,1763.1,,,362,
,,1786.8,,,379,
,,1762,,,360,
,,500.4,,,353,
,,2547.8,,,366,
,,2367.7,,,356,
,,2321.1,,,363,
,,1657.9,,,356,
,,1954.6,,,365,
,,2482.6,,,363,
,,404.8,,,369,
,,2347.5,,,358,
,,2560.2,,,368,
,,2302.6,,,371,
,,1676.4,,,355,
,,413.5,,,364,
,,822.4,,,387,
,,191,,,362,
,,2298.7,,,360,
,,1918.5,,,375,
,,1716.2,,,1782.027052,
,,1743.9,,,458.1455178,
,,2434.2,,,458.8446899,
,,2283.6,,,2402.979715,
,,231.1,,,849.4383093,
,,1528.8,,,457.2301032,
,,883.8,,,454.3383476,
,,390.1,,,451.6475307,
,,2427.1,,,453.6249042,
,,407.3,,,2556.701075,
,,2065.6,,,445.4203445,
,,1808,,,1783.478169,
,,264.9,,,455.2542476,
,,1771.4,,,2465.677334,
,,1519.7,,,2384.923147,
,,419.4,,,461.089131,
,,385.7,,,459.9698066,
,,441,,,974.9768593,
,,277.9,,,2463.306265,
,,1784.1,,,449.4480785,
,,1565.5,,,502.5759207,
,,239.5,,,2175.644566,
,,1903.1,,,2369.937535,
,,1483.2,,,477.5317265,
,,2429.6,,,917.862567,
,,344.5,,,457.1838559,
,,263.8,,,2275.219537,
,,1932.9,,,450.8001518,
,,226.8,,,457.1509892,
,,1813,,,780.5529501,
,,271.9,,,454.2395917,
,,452.5,,,2278.195049,
,,261.5,,,2099.19111,
,,923.5,,,456.2872094,
,,270.7,,,2317.397297,
,,1414.1,,,453.3057567,
,,1711.6,,,1006.52742,
,,431,,,2013.0582,
,,380.4,,,2400.428492,
,,1730.9,,,456.7287836,
,,1727.5,,,445.2311507,
,,2215,,,448.3011437,
,,1230.2,,,446.3695069,
,,438,,,452.4387653,
,,239.6,,,453.3921062,
,,1778.6,,,447.9558132,
,,1421.2,,,444.4275393,
,,2546.1,,,2644.618683,
,,1770.5,,,454.9613263,
,,2166.9,,,466.0656837,
,,214.4,,,457.8242785,
,,256.7,,,2438.927782,
,,224.9,,,781.6744053,
,,370.2,,,2017.713088,
,,433.7,,,1877.603917,
,,2535.7,,,449.0995101,
,,1621.3,,,263.1413787,
,,423.2,,,445.3159943,
,,1877.9,,,450.748825,
,,2104.2,,,439.5337139,
,,1619.9,,,281.7470683,
,,262.3,,,2518.76014,
,,378.9,,,2759.290872,
,,2430.2,,,1551.586315,
,,248.9,,,673.2969721,
,,334.1,,,1905.957497,
,,458.4,,,2349.954758,
,,307.2,,,450.3696346,
,,1909.9,,,2548.220927,
,,1848.2,,,769.0546588,
,,2115,,,1917.432477,
,,1666.3,,,782.3550719,
,,225.3,,,758.2228352,
,,217.4,,,780.3436934,
,,1955.2,,,453.5880758,
,,1420,,,450.1931801,
,,352.5,,,2627.804522,
,,244.4,,,455.9520861,
,,210.8,,,265.5177779,
,,252.4,,,508.765816,
,,914.8,,,452.1239425,
,,2409.3,,,445.1848391,
,,1550.3,,,456.3221819,
,,1075.5,,,452.1010214,
,,2205,,,454.1966401,
,,1735.2,,,262.337547,
,,1766.8,,,447.7511125,
,,285.4,,,466.7629854,
,,2712.6,,,448.1670906,
,,1799.2,,,1040.821309,
,,2081.4,,,2228.676625,
,,327.1,,,461.015239,
,,1945.8,,,446.3110017,
,,1656.3,,,449.7866334,
,,1983.8,,,1001.633183,
,,1771.9,,,828.14831,
,,364.2,,,834.8194088,
,,425.5,,,452.211595,
,,1817.1,,,455.5107961,
,,268.5,,,506.6262046,
,,1767.1,,,451.2453981,
,,436.8,,,450.082444,
,,270.4,,,450.4565082,
,,1963.2,,,448.3837098,
,,1644.1,,,450.2777217,
,,1876.5,,,1165.747899,
,,1700.7,,,500.5476437,
,,430.1,,,458.2651011,
,,429.8,,,453.5100616,
,,1677,,,448.2137682,
,,400,,,451.4955868,
,,1846.4,,,452.5891114,
,,1920.3,,,448.4532634,
,,1894.2,,,472.5163224,
,,1606.7,,,1130.62209,
,,1602.8,,,1163.889208,
,,1758.4,,,473.2576356,
,,1913.6,,,455.3479541,
,,428.7,,,447.2678998,
,,224.7,,,448.2110999,
,,453.4,,,451.0041262,
,,2206.6,,,1272.414385,
,,1892,,,448.9386854,
,,445.3,,,449.4081589,
,,382.6,,,454.9236181,
,,2314.6,,,2492.687169,
,,1883.5,,,452.6068621,
,,279,,,453.0069978,
,,1672.8,,,454.2225838,
,,1737.7,,,451.78701,
,,376.4,,,453.6377113,
,,1655.3,,,448.1469607,
,,1805.1,,,450.5547694,
,,438.6,,,452.9150274,
,,428.5,,,450.3039969,
,,2521.4,,,415.2152956,
,,1949.7,,,450.1147757,
,,215.5,,,438.2781425,
,,2465,,,449.7872992,
,,2092.6,,,449.8025406,
,,467.7,,,455.7427859,
,,221.1,,,442.8379242,
,,205.6,,,446.4489145,
,,423.8,,,458.1325552,
,,422.3,,,451.1812374,
,,1664.5,,,454.3307998,
,,1780.1,,,475.2676634,
,,432.8,,,460.4024647,
,,2393.3,,,448.5414039,
,,1928.3,,,981.419322,
,,1843.3,,,836.3661899,
,,233.3,,,451.8474777,
,,1853.7,,,1787.979224,
,,289.3,,,1020.338031,
,,372,,,458.3994449,
,,2349.6,,,484.2311514,
,,287.2,,,454.4157976,
,,395.1,,,447.2166437,
,,1879.1,,,1818.419091,
,,2291.8,,,454.5502994,
,,1813.8,,,455.219248,
,,1754.8,,,456.9030828,
,,1993.2,,,1013.893203,
,,1652.3,,,1956.895344,
,,2059.5,,,452.2020116,
,,1958.4,,,2160.075246,
,,266.7,,,446.1482762,
,,274.4,,,1213.156847,
,,428.5,,,2056.73722,
,,2347.3,,,596.7336867,
,,252.9,,,452.7785274,
,,406.4,,,2346.370404,
,,1595.5,,,2230.503145,
,,1900.3,,,456.7220887,
,,255.8,,,2050.182394,
,,2471.8,,,1236.251049,
,,261.3,,,452.2213378,
,,404.8,,,455.1674594,
,,1981.5,,,480.3338543,
,,266.9,,,585.7216962,
,,1550.7,,,594.6511804,
,,450.8,,,455.9429212,
,,1823.3,,,456.7271051,
,,447.3,,,456.8902775,
,,230.5,,,454.0693464,
,,414.8,,,1997.593031,
,,2403.4,,,445.1824107,
,,1621.2,,,446.2261069,
,,2065.6,,,2306.162953,
,,388.6,,,1873.547795,
,,424.8,,,567.9738783,
,,426.3,,,666.3656548,
,,2368.9,,,456.3463824,
,,254.2,,,604.186536,
,,1869.6,,,1119.461025,
,,418.6,,,450.987486,
,,302,,,1973.819643,
,,438.4,,,484.7266549,
,,1679.1,,,455.4050861,
,,1864.6,,,461.9201982,
,,1731.7,,,2000.701106,
,,435.3,,,457.8272319,
,,226,,,451.8100866,
,,1986.8,,,451.0536691,
,,382.9,,,1448.739039,
,,417.7,,,449.773561,
,,251.5,,,451.0109828,
,,255.6,,,2015.581636,
,,310.4,,,459.0361866,
,,417.7,,,452.2110147,
,,299.2,,,451.4904889,
,,223.5,,,1943.42055,
,,226.7,,,261.0005619,
,,2510.8,,,451.3888595,
,,1821.5,,,2304.937692,
,,1906.5,,,457.0437148,
,,271.6,,,450.0916175,
,,350.4,,,464.1055096,
,,1879.9,,,1961.854866,
,,1836.7,,,598.2752905,
,,2589.8,,,455.3043329,
,,225.8,,,455.4585336,
,,220.6,,,1925.887218,
,,440.6,,,455.9075414,
,,2359.1,,,2410.391533,
,,1754.9,,,638.2652969,
,,410.7,,,457.7919418,
,,394.1,,,482.1892919,
,,443.4,,,458.6409957,
,,1776.7,,,773.0868427,
,,1828.1,,,1852.956704,
,,1851.1,,,449.4421222,
,,422.4,,,450.3088863,
,,250.6,,,439.0466548,
,,221.5,,,449.5725378,
,,989,,,448.7582473,
,,794.1,,,446.0942633,
,,861.1,,,1900.834784,
,,1814.8,,,1997.970202,
,,426.5,,,222,
,,1898.5,,,236,
,,1757.7,,,242,
,,1763,,,252,
,,1553.1,,,246,
,,1872.4,,,265,
,,460.4,,,262,
,,1856.9,,,265,
,,333,,,276,
,,281,,,274,
,,252,,,265,
,,446,,,258,
,,289,,,285,
,,238,,,251,
,,258,,,304,
,,765,,,257,
,,316,,,280,
,,267,,,295,
,,256,,,305,
,,242,,,268,
,,253,,,225,
,,268,,,256,
,,287,,,368,
,,274,,,324,
,,214,,,336,
,,249,,,296,
,,264,,,419,
,,275,,,466,
,,243,,,427,
,,249,,,417,
,,246,,,424,
,,252,,,448,
,,250,,,403,
,,268,,,441,
,,274,,,450,
,,274,,,453,
,,271,,,439,
,,304,,,452,
,,341,,,456,
,,268,,,444,
,,265,,,450,
,,238,,,443,
,,639,,,462,
,,1890,,,468,
,,261,,,455,
,,252,,,472,
,,279,,,374,
,,259,,,455,
,,264,,,506,
,,264,,,456,
,,2178,,,486,
,,268,,,738,
,,223,,,788,
,,265,,,763,
,,248,,,875,
,,262,,,914,
,,275,,,893,
,,286,,,940,
,,291,,,947,
,,299,,,943,
,,347,,,1113,
,,1904,,,1149,
,,306,,,1172,
,,331,,,1563,
,,1678,,,1736,
,,331,,,1749,
,,1735,,,1757,
,,275,,,1766,
,,271,,,1767,
,,267,,,1779,
,,255,,,1814,
,,259,,,1845,
,,252,,,1848,
,,286,,,1859,
,,266,,,1867,
,,252,,,1871,
,,1760,,,1875,
,,264,,,1881,
,,318,,,1895,
,,357,,,1905,
,,262,,,1924,
,,293,,,1932,
,,266,,,1934,
,,296,,,1987,
,,304,,,2137,
,,274,,,2256,
,,262,,,2275,
,,277,,,2340,
,,365,,,2355,
,,481,,,2402,
,,1943,,,2436,
,,542,,,2437,
,,883,,,2466,
,,462,,,2539,
,,809,,,2565,
,,277,,,2703,
,,474,,,258,
,,273,,,251,
,,531,,,222,
,,461,,,228,
,,2550,,,254,
,,242,,,262,
,,710,,,265,
,,472,,,264,
,,790,,,264,
,,816,,,281,
,,262,,,282,
,,470,,,262,
,,465,,,424,
,,809,,,451,
,,486,,,450,
,,2639,,,461,
,,801,,,430,
,,2530,,,429,
,,568,,,427,
,,299,,,423,
,,1754,,,426,
,,510,,,435,
,,1947,,,434,
,,303,,,430,
,,769,,,437,
,,541,,,439,
,,514,,,430,
,,280,,,439,
,,1187,,,457,
,,501,,,436,
,,623,,,445,
,,276,,,441,
,,528,,,443,
,,858,,,440,
,,601,,,442,
,,552,,,422,
,,831,,,451,
,,291,,,431,
,,2666,,,451,
,,900,,,450,
,,865,,,451,
,,2894,,,450,
,,2448,,,449,
,,857,,,453,
,,712,,,440,
,,313,,,445,
,,313,,,457,
,,883,,,447,
,,366,,,444,
,,539,,,445,
,,644,,,446,
,,712,,,445,
,,828,,,457,
,,1124,,,452,
,,1017,,,456,
,,639,,,445,
,,1723,,,445,
,,801,,,464,
,,539,,,457,
,,2498,,,482,
,,2511,,,453,
,,2179,,,423,
,,1185,,,463,
,,312,,,471,
,,421,,,470,
,,928,,,444,
,,1712,,,468,
,,742,,,465,
,,2431,,,464,
,,548,,,488,
,,816,,,560,
,,1806,,,595,
,,1791,,,645,
,,504,,,474,
,,552,,,485,
,,660,,,780,
,,205,,,795,
,,356,,,767,
,,245,,,861,
,,266,,,833,
,,406,,,786,
,,246,,,915,
,,241,,,976,
,,225,,,1061,
,,388,,,1677,
,,260,,,1711,
,,234,,,1747,
,,332,,,1768,
,,236,,,1804,
,,247,,,1834,
,,244,,,1838,
,,250,,,1867,
,,265,,,1910,
,,2257,,,1963,
,,263,,,1983,
,,248,,,2105,
,,1593,,,2308,
,,279,,,2432,
,,437,,,2468,
,,254,,,219,
,,236,,,235,
,,253,,,236,
,,230,,,236,
,,243,,,243,
,,250,,,247,
,,236,,,247,
,,272,,,257,
,,1715,,,258,
,,451,,,261,
,,253,,,264,
,,240,,,270,
,,2369,,,279,
,,229,,,283,
,,260,,,284,
,,246,,,391,
,,280,,,396,
,,282,,,401,
,,269,,,402,
,,230,,,417,
,,1922,,,418,
,,239,,,419,
,,255,,,423,
,,252,,,423,
,,266,,,425,
,,253,,,425,
,,1533,,,425,
,,225,,,427,
,,247,,,427,
,,232,,,428,
,,2372,,,430,
,,243,,,430,
,,2576,,,431,
,,258,,,432,
,,255,,,434,
,,254,,,435,
,,263,,,439,
,,256,,,440,
,,257,,,441,
,,324,,,442,
,,259,,,443,
,,263,,,444,
,,248,,,447,
,,2329,,,448,
,,2081,,,451,
,,995,,,452,
,,501,,,453,
,,2365,,,458,
,,466,,,458,
,,407,,,462,
,,3106,,,462,
,,422,,,468,
,,2430,,,478,
,,549,,,484,
,,935,,,498,
,,277,,,499,
,,436,,,530,
,,509,,,545,
,,1647,,,548,
,,466,,,806,
,,906,,,820,
,,474,,,823,
,,455,,,840,
,,282,,,862,
,,443,,,873,
,,241,,,892,
,,2041,,,904,
,,333,,,909,
,,2243,,,914,
,,440,,,982,
,,2276,,,1059,
,,2490,,,1275,
,,928,,,1404,
,,438,,,1483,
,,1775,,,1595,
,,2295,,,1713,
,,451,,,1755,
,,897,,,1795,
,,2249,,,1742,
,,442,,,1796,
,,1782,,,1765,
,,494,,,1867,
,,2276,,,2010,
,,271,,,2316,
,,491,,,2217,
,,1972,,,2304,
,,1763,,,2323,
,,471,,,2318,
,,1854,,,2387,
,,2775,,,2409,
,,472,,,2404,
,,449,,,2403,
,,2064,,,2513,
,,1909,,,2466,
,,312,,,2519,
,,1779,,,2486,
,,2191,,,2629,
,,482,,,227,
,,455,,,231,
,,274,,,238,
,,486,,,233,
,,329,,,246,
,,257,,,245,
,,517,,,237,
,,263,,,240,
,,271,,,246,
,,255,,,248,
,,261,,,248,
,,258,,,249,
,,476,,,263,
,,1806,,,282,
,,491,,,289,
,,247,,,283,
,,1754,,,294,
,,249,,,311,
,,422,,,390,
,,231,,,375,
,,256,,,438,
,,252,,,408,
,,1972,,,434,
,,260,,,452,
,,259,,,406,
,,247,,,419,
,,263,,,421,
,,271,,,415,
,,269,,,433,
,,1862,,,435,
,,277,,,469,
,,251,,,439,
,,251,,,439,
,,243,,,437,
,,265,,,446,
,,250,,,441,
,,268,,,445,
,,251,,,451,
,,259,,,456,
,,245,,,430,
,,257,,,447,
,,253,,,458,
,,236,,,458,
,,228,,,456,
,,243,,,464,
,,459,,,465,
,,253,,,480,
,,250,,,478,
,,2333,,,529,
,,503,,,526,
,,313,,,608,
,,266,,,661,
,,1517,,,568,
,,257,,,793,
,,514,,,813,
,,2017,,,821,
,,280,,,894,
,,279,,,928,
,,275,,,919,
,,264,,,927,
,,272,,,934,
,,273,,,961,
,,262,,,1019,
,,264,,,1109,
,,267,,,1387,
,,270,,,1595,
,,272,,,1606,
,,267,,,1699,
,,286,,,1702,
,,271,,,1706,
,,268,,,1714,
,,507,,,1733,
,,269,,,1762,
,,305,,,1766,
,,290,,,1787,
,,279,,,1787,
,,275,,,1797,
,,271,,,1820,
,,499,,,1832,
,,280,,,1847,
,,279,,,1856,
,,311,,,1878,
,,468,,,1898,
,,270,,,1954,
,,268,,,1964,
,,270,,,1973,
,,256,,,2005,
,,254,,,2132,
,,252,,,2342,
,,245,,,2372,
,,462,,,2459,
,,249,,,2489,
,,240,,,2507,
,,227,,,2508,
,,247,,,2550,
,,251,,,241,
,,776,,,210,
,,497,,,211,
,,227.7,,,217,
,,2576.2,,,236,
,,244.6,,,237,
,,319.6,,,253,
,,2132.2,,,250,
,,262.1,,,254,
,,227.1,,,248,
,,217.2,,,260,
,,431,,,246,
,,232.9,,,250,
,,200.2,,,253,
,,1756.3,,,250,
,,219.2,,,245,
,,1854.4,,,258,
,,1918.1,,,263,
,,228.7,,,288,
,,755.9,,,261,
,,220.6,,,303,
,,390.4,,,360,
,,753.9,,,331,
,,1779.4,,,408,
,,244.6,,,408,
,,240,,,439,
,,1968.2,,,401,
,,230.3,,,427,
,,2522.5,,,419,
,,2377,,,442,
,,1782.6,,,431,
,,236.1,,,437,
,,2545.2,,,440,
,,238.5,,,442,
,,2265.5,,,446,
,,405.1,,,459,
,,1661.8,,,456,
,,227.4,,,445,
,,408.7,,,464,
,,1728.3,,,456,
,,248.3,,,451,
,,1966,,,499,
,,1792,,,445,
,,2257.4,,,500,
,,223.6,,,542,
,,2331,,,823,
,,1652.7,,,823,
,,1733,,,874,
,,1751.8,,,924,
,,239.5,,,992,
,,466.9,,,1069,
,,395.2,,,1210,
,,1825.2,,,1308,
,,1722.6,,,1410,
,,1941.8,,,1450,
,,230.3,,,1666,
,,462.3,,,1687,
,,403.2,,,1762,
,,2259.2,,,1795,
,,1961.6,,,1810,
,,227.3,,,1831,
,,453.5,,,1837,
,,2270.8,,,1865,
,,230.1,,,1867,
,,504.6,,,1875,
,,229.8,,,1881,
,,264.6,,,1884,
,,2243.5,,,1890,
,,235.6,,,1916,
,,1967,,,1923,
,,1805.4,,,1937,
,,2123.6,,,1956,
,,1941.4,,,1987,
,,243.7,,,2003,
,,480.8,,,2007,
,,494.1,,,2031,
,,1804.9,,,2046,
,,236.2,,,2049,
,,233.3,,,2091,
,,438.9,,,2198,
,,228.1,,,2228,
,,225.3,,,2248,
,,461.2,,,2309,
,,1828.5,,,2314,
,,2468.9,,,2335,
,,250.5,,,2345,
,,1983.1,,,2348,
,,1976,,,2365,
,,260.1,,,2411,
,,1665.7,,,2463,
,,1632.9,,,2542,
,,1753.8,,,2544,
,,827.3,,,2549,
,,437.9,,,2555,
,,1685.5,,,2578,
,,458.3,,,2595,
,,238.3,,,907.9,
,,236.1,,,1090.8,
,,246.3,,,405.7,
,,1750.4,,,243,
,,2199.1,,,430.1,
,,457.2,,,244,
,,224.9,,,402,
,,249.9,,,2410.4,
,,1834.9,,,1866.1,
,,241.2,,,471.5,
,,1708.3,,,884.6,
,,261,,,702.7,
,,846,,,353.1,
,,249,,,808.2,
,,2000,,,417.8,
,,241,,,396.4,
,,233,,,420.6,
,,232,,,308.8,
,,433,,,183.9,
,,273,,,1827.7,
,,247,,,225.9,
,,236,,,1421.8,
,,1848,,,423,
,,373,,,417.5,
,,1842,,,404.3,
,,224,,,213,
,,1374,,,475.4,
,,251,,,1756.6,
,,404,,,375.9,
,,249,,,447.2,
,,259,,,463.7,
,,765,,,414.3,
,,1621,,,441.9,
,,245,,,405.6,
,,253,,,385.5,
,,228,,,1814.1,
,,252,,,456.7,
,,2353,,,243.5,
,,235,,,2454.7,
,,339,,,422.4,
,,227,,,1721.4,
,,1568,,,1969.4,
,,257,,,1687.1,
,,232,,,442.2,
,,1701,,,1731.6,
,,268,,,249.3,
,,457,,,451.3,
,,1700,,,243.4,
,,1651,,,1831,
,,556,,,2477.8,
,,228,,,242.4,
,,248,,,255.9,
,,740,,,490.2,
,,242,,,240.1,
,,219,,,443.9,
,,407,,,531.8,
,,1692,,,379.1,
,,1531,,,2321.9,
,,254,,,1704.1,
,,1634,,,1673.6,
,,260,,,2116.9,
,,275,,,536.1,
,,273,,,1696,
,,1911,,,2364.5,
,,257,,,450,
,,1909,,,302.8,
,,248,,,227.1,
,,271,,,748.1,
,,1738,,,447.4,
,,250,,,1919.8,
,,289,,,1815.2,
,,1591,,,1929,
,,1798,,,343.9,
,,481,,,245.7,
,,327,,,242.4,
,,255,,,1840.9,
,,1713,,,897.2,
,,262,,,937.9,
,,244,,,1868,
,,271,,,254.3,
,,1793,,,562.8,
,,280,,,1873,
,,2326,,,975.6,
,,505,,,2330.2,
,,476,,,225.1,
,,250,,,291.9,
,,294,,,1859.1,
,,1607,,,398.4,
,,263,,,433.8,
,,1474,,,266.3,
,,976,,,252.4,
,,257,,,240.8,
,,356,,,389.6,
,,297,,,1664.8,
,,688,,,274.5,
,,1910,,,402.7,
,,511,,,1817.3,
,,935,,,1408.6,
,,256,,,458.1,
,,728,,,258.3,
,,322,,,1861.1,
,,1965,,,1739.9,
,,760,,,258,
,,2458,,,1948.2,
,,286,,,618.1,
,,246,,,412.5,
,,318,,,1898.1,
,,1865,,,2507.2,
,,291,,,2298.2,
,,263,,,417.2,
,,479,,,1670.8,
,,451,,,2802.7,
,,249,,,448.9,
,,299,,,1883.9,
,,260,,,2476.1,
,,2845,,,2545.2,
,,456,,,1843.5,
,,703,,,2403.3,
,,289,,,2289.9,
,,282,,,223.9,
,,331,,,425.9,
,,482,,,1888.6,
,,445,,,293.2,
,,494,,,2200.2,
,,1835,,,858.5,
,,430,,,231.3,
,,427,,,936.3,
,,245,,,1829.8,
,,244,,,460,
,,1723,,,2116.5,
,,826,,,908,
,,323,,,1733.6,
,,1912,,,351.8,
,,269,,,468.6,
,,2462,,,234.5,
,,1969,,,2520.4,
,,1857,,,1865.3,
,,301,,,281.1,
,,1124,,,1910.2,
,,235,,,1742.3,
,,514,,,2371.3,
,,2430,,,436.8,
,,983,,,260.1,
,,270,,,1840.9,
,,536,,,1987,
,,933,,,268.7,
,,738,,,238.4,
,,920,,,378.9,
,,1043,,,675.2,
,,2456,,,383.3,
,,474,,,785.9,
,,1910,,,1861,
,,890,,,2431.8,
,,470,,,884,
,,2468,,,241.9,
,,1694,,,1822.6,
,,354,,,436.4,
,,2443,,,462.6,
,,1572,,,316.1,
,,240,,,2094.9,
,,1810,,,1860.1,
,,1553,,,1751,
,,281,,,251.3,
,,2028,,,2229.6,
,,236,,,236.3,
,,814,,,297,
,,444,,,234.7,
,,401,,,1794.4,
,,471,,,453,
,,239,,,406.3,
,,298,,,246.1,
,,412,,,865.7,
,,901,,,884.8,
,,223,,,374.9,
,,410,,,272.5,
,,890,,,1927,
,,403,,,2475.5,
,,2044,,,1873.6,
,,225,,,259.3,
,,246,,,1859.9,
,,245,,,2501,
,,1098,,,2578.9,
,,232,,,496,
,,423,,,926.8,
,,468,,,2570.6,
,,2119,,,1856.9,
,,236,,,901.2,
,,413,,,2399.6,
,,805,,,2379.2,
,,2405,,,1843,
,,505,,,930,
,,236,,,239.7,
,,393,,,1452.7,
,,1094,,,420.5,
,,349,,,1800.7,
,,303,,,2540.1,
,,1805,,,1820,
,,896,,,1397.4,
,,1779,,,491.2,
,,501,,,2770.6,
,,459,,,1603.7,
,,761,,,428.7,
,,1709,,,864.1,
,,712,,,447,
,,1636,,,2475.8,
,,2411,,,2379.4,
,,2202,,,2078.3,
,,845,,,414.3,
,,466,,,1794.6,
,,301,,,280.9,
,,1738,,,226.3,
,,487,,,1956.7,
,,560,,,409.9,
,,1780,,,453.9,
,,508,,,245.4,
,,1444,,,1821.3,
,,517,,,1708,
,,756,,,456.1,
,,474,,,426.2,
,,462,,,2323.8,
,,520,,,1896.1,
,,1890,,,240.1,
,,2346,,,1625,
,,2063,,,413.8,
,,2315,,,447.3,
,,275,,,826,
,,273,,,273,
,,902,,,1580,
,,257,,,1107.5,
,,831,,,235.3,
,,950,,,240,
,,266,,,454.8,
,,248,,,286.7,
,,778,,,236.3,
,,919,,,277.4,
,,1590,,,1907,
,,439,,,385.9,
,,431,,,2336.8,
,,271,,,2166.4,
,,2350,,,1593.5,
,,501,,,457.9,
,,445,,,227.9,
,,502,,,1697.1,
,,461,,,258.6,
,,456,,,1595.5,
,,470,,,267.3,
,,433,,,269.6,
,,466,,,1900.3,
,,495,,,439.3,
,,429,,,1692.8,
,,452,,,2302.5,
,,448,,,440.7,
,,444,,,1651,
,,441,,,2282.7,
,,442,,,1674.7,
,,451,,,1699.9,
,,470,,,317.3,
,,409,,,276,
,,479,,,432.2,
,,426,,,1696.7,
,,424,,,962.6,
,,431,,,476,
,,434,,,256.1,
,,466,,,226.6,
,,443,,,359,
,,456,,,393.3,
,,438,,,394.6,
,,434,,,226.2,
,,449,,,482.3,
,,416,,,378.6,
,,457,,,316.3,
,,453,,,393.1,
,,455,,,477.6,
,,458,,,255.1,
,,425,,,263.5,
,,460,,,369.1,
,,432,,,412.2,
,,455,,,447.7,
,,425,,,235,
,,398,,,238.9,
,,245,,,286.2,
,,460,,,398.7,
,,465,,,250.8,
,,430,,,245.2,
,,293,,,424,
,,440,,,222.3,
,,468,,,392.4,
,,464,,,255.3,
,,486,,,422.3,
,,1904,,,448.7,
,,484,,,320.5,
,,498,,,425.2,
,,316,,,763.3,
,,459,,,2301.1,
,,452,,,368.6,
,,1709,,,251.9,
,,480,,,809.9,
,,457,,,1589.2,
,,472,,,427.7,
,,472,,,484.3,
,,471,,,519.7,
,,459,,,2438.4,
,,464,,,3353.1,
,,447,,,418.9,
,,487,,,406.7,
,,476,,,565.4,
,,469,,,223.2,
,,496,,,1470.4,
,,465,,,409.3,
,,470,,,442.1,
,,473,,,413.9,
,,494,,,406.5,
,,742,,,418,
,,470,,,431.9,
,,468,,,819.6,
,,902,,,402.1,
,,252,,,398.3,
