JX,LC,LD,BGY,XF,LNT,JBN,ZTS,HMG,LT,WN,CX,GH,XN
2407.0,,,,,,,,,,,,,
369.0,,,,,,,,,,,,,
248.0,,,,,,,,,,,,,
1750.0,,,,,,,,,,,,,
892.0,,,,,,,,,,,,,
366.0,,,,,,,,,,,,,
430.0,,,,,,,,,,,,,
431.0,,,,,,,,,,,,,
1790.0,,,,,,,,,,,,,
1524.0,,,,,,,,,,,,,
427.0,,,,,,,,,,,,,
288.0,,,,,,,,,,,,,
456.0,,,,,,,,,,,,,
674.0,,,,,,,,,,,,,
1946.0,,,,,,,,,,,,,
2354.0,,,,,,,,,,,,,
368.0,,,,,,,,,,,,,
1790.0,,,,,,,,,,,,,
1707.0,,,,,,,,,,,,,
1808.0,,,,,,,,,,,,,
2054.0,,,,,,,,,,,,,
420.0,,,,,,,,,,,,,
405.0,,,,,,,,,,,,,
1940.0,,,,,,,,,,,,,
1798.0,,,,,,,,,,,,,
263.0,,,,,,,,,,,,,
271.0,,,,,,,,,,,,,
616.0,,,,,,,,,,,,,
305.0,,,,,,,,,,,,,
2577.0,,,,,,,,,,,,,
1781.0,,,,,,,,,,,,,
315.0,,,,,,,,,,,,,
365.0,,,,,,,,,,,,,
259.0,,,,,,,,,,,,,
1923.0,,,,,,,,,,,,,
1798.0,,,,,,,,,,,,,
992.0,,,,,,,,,,,,,
1058.0,,,,,,,,,,,,,
2544.0,,,,,,,,,,,,,
842.0,,,,,,,,,,,,,
2073.0,,,,,,,,,,,,,
269.0,,,,,,,,,,,,,
326.0,,,,,,,,,,,,,
2489.0,,,,,,,,,,,,,
2026.0,,,,,,,,,,,,,
2406.0,,,,,,,,,,,,,
419.0,,,,,,,,,,,,,
325.0,,,,,,,,,,,,,
311.0,,,,,,,,,,,,,
2407.0,,,,,,,,,,,,,
271.0,,,,,,,,,,,,,
2027.0,,,,,,,,,,,,,
921.0,,,,,,,,,,,,,
2383.0,,,,,,,,,,,,,
307.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
910.0,,,,,,,,,,,,,
247.0,,,,,,,,,,,,,
283.0,,,,,,,,,,,,,
1787.0,,,,,,,,,,,,,
327.0,,,,,,,,,,,,,
1845.0,,,,,,,,,,,,,
263.0,,,,,,,,,,,,,
451.0,,,,,,,,,,,,,
286.0,,,,,,,,,,,,,
2479.0,,,,,,,,,,,,,
344.0,,,,,,,,,,,,,
789.0,,,,,,,,,,,,,
301.0,,,,,,,,,,,,,
1936.0,,,,,,,,,,,,,
438.0,,,,,,,,,,,,,
236.0,,,,,,,,,,,,,
467.0,,,,,,,,,,,,,
1353.0,,,,,,,,,,,,,
278.0,,,,,,,,,,,,,
326.0,,,,,,,,,,,,,
696.0,,,,,,,,,,,,,
1506.0,,,,,,,,,,,,,
309.0,,,,,,,,,,,,,
2397.0,,,,,,,,,,,,,
797.0,,,,,,,,,,,,,
730.0,,,,,,,,,,,,,
308.0,,,,,,,,,,,,,
289.0,,,,,,,,,,,,,
263.0,,,,,,,,,,,,,
447.0,,,,,,,,,,,,,
1429.0,,,,,,,,,,,,,
2199.0,,,,,,,,,,,,,
272.0,,,,,,,,,,,,,
753.0,,,,,,,,,,,,,
224.0,,,,,,,,,,,,,
388.0,,,,,,,,,,,,,
318.0,,,,,,,,,,,,,
1745.0,,,,,,,,,,,,,
409.0,,,,,,,,,,,,,
1876.0,,,,,,,,,,,,,
462.0,,,,,,,,,,,,,
2607.0,,,,,,,,,,,,,
457.0,,,,,,,,,,,,,
478.0,,,,,,,,,,,,,
229.0,,,,,,,,,,,,,
308.0,,,,,,,,,,,,,
1955.0,,,,,,,,,,,,,
268.0,,,,,,,,,,,,,
1861.0,,,,,,,,,,,,,
2394.0,,,,,,,,,,,,,
271.0,,,,,,,,,,,,,
233.0,,,,,,,,,,,,,
2621.0,,,,,,,,,,,,,
2478.0,,,,,,,,,,,,,
315.0,,,,,,,,,,,,,
354.0,,,,,,,,,,,,,
1925.0,,,,,,,,,,,,,
288.0,,,,,,,,,,,,,
422.0,,,,,,,,,,,,,
935.0,,,,,,,,,,,,,
357.0,,,,,,,,,,,,,
312.0,,,,,,,,,,,,,
2265.0,,,,,,,,,,,,,
314.0,,,,,,,,,,,,,
2460.0,,,,,,,,,,,,,
205.0,,,,,,,,,,,,,
1786.0,,,,,,,,,,,,,
257.0,,,,,,,,,,,,,
327.0,,,,,,,,,,,,,
322.0,,,,,,,,,,,,,
454.0,,,,,,,,,,,,,
478.0,,,,,,,,,,,,,
311.0,,,,,,,,,,,,,
2412.0,,,,,,,,,,,,,
2388.0,,,,,,,,,,,,,
904.0,,,,,,,,,,,,,
422.0,,,,,,,,,,,,,
1983.0,,,,,,,,,,,,,
943.0,,,,,,,,,,,,,
2494.0,,,,,,,,,,,,,
430.0,,,,,,,,,,,,,
2089.0,,,,,,,,,,,,,
297.0,,,,,,,,,,,,,
1908.0,,,,,,,,,,,,,
287.0,,,,,,,,,,,,,
1876.0,,,,,,,,,,,,,
278.0,,,,,,,,,,,,,
276.0,,,,,,,,,,,,,
433.0,,,,,,,,,,,,,
475.0,,,,,,,,,,,,,
283.0,,,,,,,,,,,,,
437.0,,,,,,,,,,,,,
1881.0,,,,,,,,,,,,,
2308.0,,,,,,,,,,,,,
425.0,,,,,,,,,,,,,
1876.0,,,,,,,,,,,,,
1041.0,,,,,,,,,,,,,
478.0,,,,,,,,,,,,,
1785.0,,,,,,,,,,,,,
1726.0,,,,,,,,,,,,,
342.0,,,,,,,,,,,,,
2361.0,,,,,,,,,,,,,
1727.0,,,,,,,,,,,,,
436.0,,,,,,,,,,,,,
2124.0,,,,,,,,,,,,,
269.0,,,,,,,,,,,,,
385.0,,,,,,,,,,,,,
2454.0,,,,,,,,,,,,,
1885.0,,,,,,,,,,,,,
322.0,,,,,,,,,,,,,
2067.0,,,,,,,,,,,,,
1125.0,,,,,,,,,,,,,
359.0,,,,,,,,,,,,,
303.0,,,,,,,,,,,,,
411.0,,,,,,,,,,,,,
414.0,,,,,,,,,,,,,
1232.0,,,,,,,,,,,,,
421.0,,,,,,,,,,,,,
266.0,,,,,,,,,,,,,
273.0,,,,,,,,,,,,,
1595.0,,,,,,,,,,,,,
274.0,,,,,,,,,,,,,
1980.0,,,,,,,,,,,,,
140.0,,,,,,,,,,,,,
281.0,,,,,,,,,,,,,
548.0,,,,,,,,,,,,,
754.0,,,,,,,,,,,,,
1835.0,,,,,,,,,,,,,
220.0,,,,,,,,,,,,,
501.0,,,,,,,,,,,,,
339.0,,,,,,,,,,,,,
1957.0,,,,,,,,,,,,,
303.0,,,,,,,,,,,,,
341.0,,,,,,,,,,,,,
2420.0,,,,,,,,,,,,,
382.0,,,,,,,,,,,,,
2252.0,,,,,,,,,,,,,
1424.0,,,,,,,,,,,,,
2484.0,,,,,,,,,,,,,
2291.0,,,,,,,,,,,,,
772.0,,,,,,,,,,,,,
280.0,,,,,,,,,,,,,
261.0,,,,,,,,,,,,,
2139.0,,,,,,,,,,,,,
268.0,,,,,,,,,,,,,
1474.0,,,,,,,,,,,,,
269.0,,,,,,,,,,,,,
1350.0,,,,,,,,,,,,,
893.0,,,,,,,,,,,,,
259.0,,,,,,,,,,,,,
497.0,,,,,,,,,,,,,
1912.0,,,,,,,,,,,,,
486.0,,,,,,,,,,,,,
361.0,,,,,,,,,,,,,
283.0,,,,,,,,,,,,,
280.0,,,,,,,,,,,,,
940.0,,,,,,,,,,,,,
257.0,,,,,,,,,,,,,
1541.0,,,,,,,,,,,,,
278.0,,,,,,,,,,,,,
598.0,,,,,,,,,,,,,
2289.0,,,,,,,,,,,,,
577.0,,,,,,,,,,,,,
414.0,,,,,,,,,,,,,
364.0,,,,,,,,,,,,,
236.0,,,,,,,,,,,,,
2396.0,,,,,,,,,,,,,
1544.0,,,,,,,,,,,,,
314.0,,,,,,,,,,,,,
953.0,,,,,,,,,,,,,
332.0,,,,,,,,,,,,,
1824.0,,,,,,,,,,,,,
447.0,,,,,,,,,,,,,
2131.0,,,,,,,,,,,,,
1229.0,,,,,,,,,,,,,
460.0,,,,,,,,,,,,,
1039.0,,,,,,,,,,,,,
2240.0,,,,,,,,,,,,,
1952.0,,,,,,,,,,,,,
1240.0,,,,,,,,,,,,,
314.0,,,,,,,,,,,,,
434.0,,,,,,,,,,,,,
1184.0,,,,,,,,,,,,,
1958.0,,,,,,,,,,,,,
449.0,,,,,,,,,,,,,
1377.0,,,,,,,,,,,,,
256.0,,,,,,,,,,,,,
250.0,,,,,,,,,,,,,
2496.0,,,,,,,,,,,,,
928.0,,,,,,,,,,,,,
442.0,,,,,,,,,,,,,
954.0,,,,,,,,,,,,,
312.0,,,,,,,,,,,,,
1805.0,,,,,,,,,,,,,
278.0,,,,,,,,,,,,,
1921.0,,,,,,,,,,,,,
310.0,,,,,,,,,,,,,
1872.0,,,,,,,,,,,,,
259.0,,,,,,,,,,,,,
256.0,,,,,,,,,,,,,
287.0,,,,,,,,,,,,,
2602.0,,,,,,,,,,,,,
875.0,,,,,,,,,,,,,
1953.0,,,,,,,,,,,,,
1826.0,,,,,,,,,,,,,
248.0,,,,,,,,,,,,,
253.0,,,,,,,,,,,,,
349.0,,,,,,,,,,,,,
1877.0,,,,,,,,,,,,,
1992.0,,,,,,,,,,,,,
2543.0,,,,,,,,,,,,,
1671.0,,,,,,,,,,,,,
1835.0,,,,,,,,,,,,,
1974.0,,,,,,,,,,,,,
2363.0,,,,,,,,,,,,,
365.0,,,,,,,,,,,,,
1986.0,,,,,,,,,,,,,
1320.0,,,,,,,,,,,,,
393.0,,,,,,,,,,,,,
1556.0,,,,,,,,,,,,,
1972.0,,,,,,,,,,,,,
1898.0,,,,,,,,,,,,,
870.0,,,,,,,,,,,,,
1929.0,,,,,,,,,,,,,
457.0,,,,,,,,,,,,,
344.0,,,,,,,,,,,,,
467.0,,,,,,,,,,,,,
479.0,,,,,,,,,,,,,
258.0,,,,,,,,,,,,,
529.0,,,,,,,,,,,,,
177.0,,,,,,,,,,,,,
2556.0,,,,,,,,,,,,,
283.0,,,,,,,,,,,,,
253.0,,,,,,,,,,,,,
262.0,,,,,,,,,,,,,
471.0,,,,,,,,,,,,,
2546.0,,,,,,,,,,,,,
468.0,,,,,,,,,,,,,
319.0,,,,,,,,,,,,,
1525.0,,,,,,,,,,,,,
515.0,,,,,,,,,,,,,
1757.0,,,,,,,,,,,,,
1634.0,,,,,,,,,,,,,
2373.0,,,,,,,,,,,,,
1674.0,,,,,,,,,,,,,
416.0,,,,,,,,,,,,,
2526.0,,,,,,,,,,,,,
1895.0,,,,,,,,,,,,,
370.0,,,,,,,,,,,,,
1349.0,,,,,,,,,,,,,
1743.0,,,,,,,,,,,,,
472.0,,,,,,,,,,,,,
291.0,,,,,,,,,,,,,
1476.0,,,,,,,,,,,,,
1792.0,,,,,,,,,,,,,
417.0,,,,,,,,,,,,,
287.0,,,,,,,,,,,,,
377.0,,,,,,,,,,,,,
261.0,,,,,,,,,,,,,
315.0,,,,,,,,,,,,,
434.0,,,,,,,,,,,,,
1950.0,,,,,,,,,,,,,
1450.0,,,,,,,,,,,,,
2537.0,,,,,,,,,,,,,
2364.0,,,,,,,,,,,,,
407.0,,,,,,,,,,,,,
1575.0,,,,,,,,,,,,,
320.0,,,,,,,,,,,,,
323.0,,,,,,,,,,,,,
2096.0,,,,,,,,,,,,,
854.0,,,,,,,,,,,,,
234.0,,,,,,,,,,,,,
1866.0,,,,,,,,,,,,,
1662.0,,,,,,,,,,,,,
345.0,,,,,,,,,,,,,
175.0,,,,,,,,,,,,,
1264.0,,,,,,,,,,,,,
430.0,,,,,,,,,,,,,
271.0,,,,,,,,,,,,,
2919.0,,,,,,,,,,,,,
1915.0,,,,,,,,,,,,,
1168.0,,,,,,,,,,,,,
294.0,,,,,,,,,,,,,
292.0,,,,,,,,,,,,,
337.0,,,,,,,,,,,,,
2551.0,,,,,,,,,,,,,
377.0,,,,,,,,,,,,,
1792.0,,,,,,,,,,,,,
568.0,,,,,,,,,,,,,
308.0,,,,,,,,,,,,,
2229.0,,,,,,,,,,,,,
346.0,,,,,,,,,,,,,
730.0,,,,,,,,,,,,,
1399.0,,,,,,,,,,,,,
424.0,,,,,,,,,,,,,
283.0,,,,,,,,,,,,,
316.0,,,,,,,,,,,,,
468.0,,,,,,,,,,,,,
1639.0,,,,,,,,,,,,,
280.0,,,,,,,,,,,,,
339.0,,,,,,,,,,,,,
140.0,,,,,,,,,,,,,
1891.0,,,,,,,,,,,,,
292.0,,,,,,,,,,,,,
2512.0,,,,,,,,,,,,,
671.0,,,,,,,,,,,,,
1563.0,,,,,,,,,,,,,
403.0,,,,,,,,,,,,,
482.0,,,,,,,,,,,,,
484.0,,,,,,,,,,,,,
1182.0,,,,,,,,,,,,,
362.0,,,,,,,,,,,,,
330.0,,,,,,,,,,,,,
791.0,,,,,,,,,,,,,
428.0,,,,,,,,,,,,,
503.0,,,,,,,,,,,,,
1400.0,,,,,,,,,,,,,
341.0,,,,,,,,,,,,,
334.0,,,,,,,,,,,,,
592.0,,,,,,,,,,,,,
1362.0,,,,,,,,,,,,,
453.0,,,,,,,,,,,,,
324.0,,,,,,,,,,,,,
302.0,,,,,,,,,,,,,
314.0,,,,,,,,,,,,,
1851.0,,,,,,,,,,,,,
412.0,,,,,,,,,,,,,
996.0,,,,,,,,,,,,,
1498.0,,,,,,,,,,,,,
442.0,,,,,,,,,,,,,
281.0,,,,,,,,,,,,,
890.0,,,,,,,,,,,,,
331.0,,,,,,,,,,,,,
805.0,,,,,,,,,,,,,
2156.0,,,,,,,,,,,,,
785.0,,,,,,,,,,,,,
427.0,,,,,,,,,,,,,
281.0,,,,,,,,,,,,,
1902.0,,,,,,,,,,,,,
257.0,,,,,,,,,,,,,
262.0,,,,,,,,,,,,,
252.0,,,,,,,,,,,,,
201.0,,,,,,,,,,,,,
2201.0,,,,,,,,,,,,,
257.0,,,,,,,,,,,,,
1857.0,,,,,,,,,,,,,
2499.0,,,,,,,,,,,,,
440.0,,,,,,,,,,,,,
1736.0,,,,,,,,,,,,,
953.0,,,,,,,,,,,,,
301.0,,,,,,,,,,,,,
263.0,,,,,,,,,,,,,
291.0,,,,,,,,,,,,,
264.0,,,,,,,,,,,,,
440.0,,,,,,,,,,,,,
1702.0,,,,,,,,,,,,,
2587.0,,,,,,,,,,,,,
1752.0,,,,,,,,,,,,,
483.0,,,,,,,,,,,,,
443.0,,,,,,,,,,,,,
2092.0,,,,,,,,,,,,,
257.0,,,,,,,,,,,,,
292.0,,,,,,,,,,,,,
133.0,,,,,,,,,,,,,
1746.0,,,,,,,,,,,,,
1399.0,,,,,,,,,,,,,
240.0,,,,,,,,,,,,,
2021.0,,,,,,,,,,,,,
1020.0,,,,,,,,,,,,,
300.0,,,,,,,,,,,,,
313.0,,,,,,,,,,,,,
251.0,,,,,,,,,,,,,
364.0,,,,,,,,,,,,,
2529.0,,,,,,,,,,,,,
333.0,,,,,,,,,,,,,
550.0,,,,,,,,,,,,,
463.0,,,,,,,,,,,,,
456.0,,,,,,,,,,,,,
2889.0,,,,,,,,,,,,,
335.0,,,,,,,,,,,,,
388.0,,,,,,,,,,,,,
135.0,,,,,,,,,,,,,
259.0,,,,,,,,,,,,,
1437.0,,,,,,,,,,,,,
1393.0,,,,,,,,,,,,,
1880.0,,,,,,,,,,,,,
2784.0,,,,,,,,,,,,,
1732.0,,,,,,,,,,,,,
2557.0,,,,,,,,,,,,,
468.0,,,,,,,,,,,,,
281.0,,,,,,,,,,,,,
401.0,,,,,,,,,,,,,
2043.0,,,,,,,,,,,,,
270.0,,,,,,,,,,,,,
173.0,,,,,,,,,,,,,
428.0,,,,,,,,,,,,,
1859.0,,,,,,,,,,,,,
309.0,,,,,,,,,,,,,
470.0,,,,,,,,,,,,,
1906.0,,,,,,,,,,,,,
322.0,,,,,,,,,,,,,
314.0,,,,,,,,,,,,,
235.0,,,,,,,,,,,,,
241.0,,,,,,,,,,,,,
1673.0,,,,,,,,,,,,,
910.0,,,,,,,,,,,,,
273.0,,,,,,,,,,,,,
341.0,,,,,,,,,,,,,
1551.0,,,,,,,,,,,,,
2130.0,,,,,,,,,,,,,
930.0,,,,,,,,,,,,,
542.0,,,,,,,,,,,,,
2268.0,,,,,,,,,,,,,
981.0,,,,,,,,,,,,,
869.0,,,,,,,,,,,,,
291.0,,,,,,,,,,,,,
280.0,,,,,,,,,,,,,
474.0,,,,,,,,,,,,,
894.0,,,,,,,,,,,,,
232.0,,,,,,,,,,,,,
439.0,,,,,,,,,,,,,
455.0,,,,,,,,,,,,,
406.0,,,,,,,,,,,,,
283.0,,,,,,,,,,,,,
1907.0,,,,,,,,,,,,,
818.0,,,,,,,,,,,,,
1556.0,,,,,,,,,,,,,
1101.0,,,,,,,,,,,,,
234.0,,,,,,,,,,,,,
1738.0,,,,,,,,,,,,,
423.0,,,,,,,,,,,,,
764.0,,,,,,,,,,,,,
1628.0,,,,,,,,,,,,,
191.0,,,,,,,,,,,,,
734.0,,,,,,,,,,,,,
287.0,,,,,,,,,,,,,
262.0,,,,,,,,,,,,,
463.0,,,,,,,,,,,,,
440.0,,,,,,,,,,,,,
1686.0,,,,,,,,,,,,,
420.0,,,,,,,,,,,,,
752.0,,,,,,,,,,,,,
706.0,,,,,,,,,,,,,
425.0,,,,,,,,,,,,,
1824.0,,,,,,,,,,,,,
706.0,,,,,,,,,,,,,
795.0,,,,,,,,,,,,,
282.0,,,,,,,,,,,,,
2475.0,,,,,,,,,,,,,
415.0,,,,,,,,,,,,,
377.0,,,,,,,,,,,,,
2079.0,,,,,,,,,,,,,
1563.0,,,,,,,,,,,,,
268.0,,,,,,,,,,,,,
1300.0,,,,,,,,,,,,,
241.0,,,,,,,,,,,,,
1931.0,,,,,,,,,,,,,
454.0,,,,,,,,,,,,,
242.0,,,,,,,,,,,,,
2660.0,,,,,,,,,,,,,
582.0,,,,,,,,,,,,,
314.0,,,,,,,,,,,,,
351.0,,,,,,,,,,,,,
328.0,,,,,,,,,,,,,
279.0,,,,,,,,,,,,,
1869.0,,,,,,,,,,,,,
247.0,,,,,,,,,,,,,
1817.0,,,,,,,,,,,,,
464.0,,,,,,,,,,,,,
293.0,,,,,,,,,,,,,
1688.0,,,,,,,,,,,,,
268.0,,,,,,,,,,,,,
2383.0,,,,,,,,,,,,,
1764.0,,,,,,,,,,,,,
430.0,,,,,,,,,,,,,
310.0,,,,,,,,,,,,,
1849.0,,,,,,,,,,,,,
2031.0,,,,,,,,,,,,,
2423.0,,,,,,,,,,,,,
945.0,,,,,,,,,,,,,
776.0,,,,,,,,,,,,,
2293.0,,,,,,,,,,,,,
370.0,,,,,,,,,,,,,
296.0,,,,,,,,,,,,,
328.0,,,,,,,,,,,,,
259.0,,,,,,,,,,,,,
273.0,,,,,,,,,,,,,
1976.0,,,,,,,,,,,,,
783.0,,,,,,,,,,,,,
431.0,,,,,,,,,,,,,
2159.0,,,,,,,,,,,,,
287.0,,,,,,,,,,,,,
412.0,,,,,,,,,,,,,
2380.0,,,,,,,,,,,,,
1408.0,,,,,,,,,,,,,
220.0,,,,,,,,,,,,,
224.0,,,,,,,,,,,,,
225.0,,,,,,,,,,,,,
375.0,,,,,,,,,,,,,
656.0,,,,,,,,,,,,,
397.0,,,,,,,,,,,,,
1764.0,,,,,,,,,,,,,
341.0,,,,,,,,,,,,,
522.0,,,,,,,,,,,,,
265.0,,,,,,,,,,,,,
286.0,,,,,,,,,,,,,
269.0,,,,,,,,,,,,,
296.0,,,,,,,,,,,,,
955.0,,,,,,,,,,,,,
442.0,,,,,,,,,,,,,
364.0,,,,,,,,,,,,,
275.0,,,,,,,,,,,,,
1723.0,,,,,,,,,,,,,
2284.0,,,,,,,,,,,,,
292.0,,,,,,,,,,,,,
1983.0,,,,,,,,,,,,,
386.0,,,,,,,,,,,,,
484.0,,,,,,,,,,,,,
2401.0,,,,,,,,,,,,,
1488.0,,,,,,,,,,,,,
310.0,,,,,,,,,,,,,
1932.0,,,,,,,,,,,,,
1815.0,,,,,,,,,,,,,
2477.0,,,,,,,,,,,,,
1893.0,,,,,,,,,,,,,
273.0,,,,,,,,,,,,,
277.0,,,,,,,,,,,,,
289.0,,,,,,,,,,,,,
1802.0,,,,,,,,,,,,,
465.0,,,,,,,,,,,,,
260.0,,,,,,,,,,,,,
299.0,,,,,,,,,,,,,
296.0,,,,,,,,,,,,,
2352.0,,,,,,,,,,,,,
282.0,,,,,,,,,,,,,
1495.0,,,,,,,,,,,,,
427.0,,,,,,,,,,,,,
1797.0,,,,,,,,,,,,,
311.0,,,,,,,,,,,,,
1063.0,,,,,,,,,,,,,
969.0,,,,,,,,,,,,,
869.0,,,,,,,,,,,,,
430.0,,,,,,,,,,,,,
299.0,,,,,,,,,,,,,
454.0,,,,,,,,,,,,,
307.0,,,,,,,,,,,,,
2245.0,,,,,,,,,,,,,
283.0,,,,,,,,,,,,,
290.0,,,,,,,,,,,,,
1968.0,,,,,,,,,,,,,
266.0,,,,,,,,,,,,,
1971.0,,,,,,,,,,,,,
2459.0,,,,,,,,,,,,,
348.0,,,,,,,,,,,,,
274.0,,,,,,,,,,,,,
1899.0,,,,,,,,,,,,,
248.0,,,,,,,,,,,,,
1090.0,,,,,,,,,,,,,
2254.0,,,,,,,,,,,,,
334.0,,,,,,,,,,,,,
478.0,,,,,,,,,,,,,
320.0,,,,,,,,,,,,,
1643.0,,,,,,,,,,,,,
275.0,,,,,,,,,,,,,
1855.0,,,,,,,,,,,,,
1059.0,,,,,,,,,,,,,
331.0,,,,,,,,,,,,,
2502.0,,,,,,,,,,,,,
302.0,,,,,,,,,,,,,
242.0,,,,,,,,,,,,,
445.0,,,,,,,,,,,,,
475.0,,,,,,,,,,,,,
533.0,,,,,,,,,,,,,
283.0,,,,,,,,,,,,,
373.0,,,,,,,,,,,,,
2148.0,,,,,,,,,,,,,
278.0,,,,,,,,,,,,,
431.0,,,,,,,,,,,,,
1288.0,,,,,,,,,,,,,
277.0,,,,,,,,,,,,,
2319.0,,,,,,,,,,,,,
1306.0,,,,,,,,,,,,,
558.0,,,,,,,,,,,,,
1387.0,,,,,,,,,,,,,
1754.0,,,,,,,,,,,,,
260.0,,,,,,,,,,,,,
1815.0,,,,,,,,,,,,,
1807.0,,,,,,,,,,,,,
210.0,,,,,,,,,,,,,
388.0,,,,,,,,,,,,,
438.0,,,,,,,,,,,,,
783.0,,,,,,,,,,,,,
2041.0,,,,,,,,,,,,,
437.0,,,,,,,,,,,,,
275.0,,,,,,,,,,,,,
272.0,,,,,,,,,,,,,
783.0,,,,,,,,,,,,,
440.0,,,,,,,,,,,,,
234.0,,,,,,,,,,,,,
417.0,,,,,,,,,,,,,
1794.0,,,,,,,,,,,,,
464.0,,,,,,,,,,,,,
308.0,,,,,,,,,,,,,
267.0,,,,,,,,,,,,,
415.0,,,,,,,,,,,,,
397.0,,,,,,,,,,,,,
283.0,,,,,,,,,,,,,
558.0,,,,,,,,,,,,,
910.0,,,,,,,,,,,,,
1785.0,,,,,,,,,,,,,
285.0,,,,,,,,,,,,,
260.0,,,,,,,,,,,,,
283.0,,,,,,,,,,,,,
278.0,,,,,,,,,,,,,
922.0,,,,,,,,,,,,,
775.0,,,,,,,,,,,,,
1704.0,,,,,,,,,,,,,
459.0,,,,,,,,,,,,,
2206.0,,,,,,,,,,,,,
329.0,,,,,,,,,,,,,
283.0,,,,,,,,,,,,,
473.0,,,,,,,,,,,,,
2001.0,,,,,,,,,,,,,
2018.0,,,,,,,,,,,,,
2417.0,,,,,,,,,,,,,
655.0,,,,,,,,,,,,,
415.0,,,,,,,,,,,,,
286.0,,,,,,,,,,,,,
241.0,,,,,,,,,,,,,
338.0,,,,,,,,,,,,,
392.0,,,,,,,,,,,,,
878.0,,,,,,,,,,,,,
282.0,,,,,,,,,,,,,
280.0,,,,,,,,,,,,,
1640.0,,,,,,,,,,,,,
268.0,,,,,,,,,,,,,
1654.0,,,,,,,,,,,,,
738.0,,,,,,,,,,,,,
865.0,,,,,,,,,,,,,
414.0,,,,,,,,,,,,,
468.0,,,,,,,,,,,,,
413.0,,,,,,,,,,,,,
287.0,,,,,,,,,,,,,
2598.0,,,,,,,,,,,,,
280.0,,,,,,,,,,,,,
772.0,,,,,,,,,,,,,
457.0,,,,,,,,,,,,,
334.0,,,,,,,,,,,,,
281.0,,,,,,,,,,,,,
421.0,,,,,,,,,,,,,
996.0,,,,,,,,,,,,,
2440.0,,,,,,,,,,,,,
305.0,,,,,,,,,,,,,
269.0,,,,,,,,,,,,,
469.0,,,,,,,,,,,,,
535.0,,,,,,,,,,,,,
1848.0,,,,,,,,,,,,,
2503.0,,,,,,,,,,,,,
890.0,,,,,,,,,,,,,
1882.0,,,,,,,,,,,,,
251.0,,,,,,,,,,,,,
278.0,,,,,,,,,,,,,
1382.0,,,,,,,,,,,,,
914.0,,,,,,,,,,,,,
323.0,,,,,,,,,,,,,
2012.0,,,,,,,,,,,,,
413.0,,,,,,,,,,,,,
339.0,,,,,,,,,,,,,
409.0,,,,,,,,,,,,,
420.0,,,,,,,,,,,,,
862.0,,,,,,,,,,,,,
322.0,,,,,,,,,,,,,
1912.0,,,,,,,,,,,,,
1560.0,,,,,,,,,,,,,
2506.0,,,,,,,,,,,,,
1579.0,,,,,,,,,,,,,
770.0,,,,,,,,,,,,,
2445.0,,,,,,,,,,,,,
1904.0,,,,,,,,,,,,,
288.0,,,,,,,,,,,,,
2448.0,,,,,,,,,,,,,
463.0,,,,,,,,,,,,,
2497.0,,,,,,,,,,,,,
326.0,,,,,,,,,,,,,
1916.0,,,,,,,,,,,,,
1137.0,,,,,,,,,,,,,
489.0,,,,,,,,,,,,,
2144.0,,,,,,,,,,,,,
1912.0,,,,,,,,,,,,,
1948.0,,,,,,,,,,,,,
309.0,,,,,,,,,,,,,
2058.0,,,,,,,,,,,,,
1125.0,,,,,,,,,,,,,
1410.0,,,,,,,,,,,,,
994.0,,,,,,,,,,,,,
322.0,,,,,,,,,,,,,
248.0,,,,,,,,,,,,,
1910.0,,,,,,,,,,,,,
2689.0,,,,,,,,,,,,,
364.0,,,,,,,,,,,,,
397.0,,,,,,,,,,,,,
919.0,,,,,,,,,,,,,
1154.0,,,,,,,,,,,,,
557.0,,,,,,,,,,,,,
460.0,,,,,,,,,,,,,
820.0,,,,,,,,,,,,,
1130.0,,,,,,,,,,,,,
1936.0,,,,,,,,,,,,,
297.0,,,,,,,,,,,,,
1929.0,,,,,,,,,,,,,
285.0,,,,,,,,,,,,,
273.0,,,,,,,,,,,,,
365.0,,,,,,,,,,,,,
1716.0,,,,,,,,,,,,,
2446.0,,,,,,,,,,,,,
285.0,,,,,,,,,,,,,
955.0,,,,,,,,,,,,,
439.0,,,,,,,,,,,,,
293.0,,,,,,,,,,,,,
412.0,,,,,,,,,,,,,
862.0,,,,,,,,,,,,,
283.0,,,,,,,,,,,,,
2091.0,,,,,,,,,,,,,
2152.0,,,,,,,,,,,,,
1333.0,,,,,,,,,,,,,
237.0,,,,,,,,,,,,,
2402.0,,,,,,,,,,,,,
1931.0,,,,,,,,,,,,,
1290.0,,,,,,,,,,,,,
441.0,,,,,,,,,,,,,
403.0,,,,,,,,,,,,,
1389.0,,,,,,,,,,,,,
404.0,,,,,,,,,,,,,
426.0,,,,,,,,,,,,,
623.0,,,,,,,,,,,,,
427.0,,,,,,,,,,,,,
658.0,,,,,,,,,,,,,
1939.0,,,,,,,,,,,,,
286.0,,,,,,,,,,,,,
1649.0,,,,,,,,,,,,,
402.0,,,,,,,,,,,,,
2455.0,,,,,,,,,,,,,
766.0,,,,,,,,,,,,,
262.0,,,,,,,,,,,,,
449.0,,,,,,,,,,,,,
2722.0,,,,,,,,,,,,,
360.0,,,,,,,,,,,,,
